u,v,corridor,corridor_type,approx_edge_betweenness
1111818645,1111818630,Delight Estate Road,Named corridor,0.0
1111818630,1973316144,Delight Estate Road,Named corridor,0.0
5110714058,1111818645,Freeland Estate Road,Named corridor,0.0
1927155540,1840729284,Maubay Drive,Named corridor,0.0
303240528,303240143,W.F.M. Lampe Road,Named corridor,0.0
303240147,303240146,Ebenezer Road,Named corridor,0.0
303240191,303240459,John Larmonie Road,Named corridor,0.0
303240146,303240191,W.B. Petersen Road,Named corridor,0.0
4284327637,4284327642,Old Man Cactus Road,Named corridor,0.0
5082026111,4284327623,Unresolved multi-name edge,Residual road group,0.0
6695229450,4284327620,Unnamed / Residential,Residual road group,0.0
4284327620,4284327680,Margaret Bruces's Drive,Named corridor,0.0
271804147,271803514,Beacon Hill Road,Named corridor,0.0
250656186,272111717,Simpson Bay Road,Named corridor,0.0
303241406,303240150,Unnamed / Residential,Residual road group,0.0
303241406,303241405,Deidrick Mathew Road,Named corridor,0.0
303240149,303240148,Ebenezer Road,Named corridor,0.0
303240149,303240241,Johannes C. Paap Road,Named corridor,0.0
303240270,303240190,Lionel Alexander Richardson Road,Named corridor,0.0
303240148,303240269,R.S. Nicholson Road,Named corridor,0.0
303240148,303240147,Ebenezer Road,Named corridor,0.0
4284327612,4284327620,Margaret Bruces's Drive,Named corridor,0.0
13206464869,13206464868,Unnamed / Residential,Residual road group,0.0
13206464869,10043560157,Unnamed / Residential,Residual road group,0.0
12756495700,7514153253,Unnamed / Residential,Residual road group,0.0
7514153254,7514153252,Umbrella Cactus Road,Named corridor,0.0
1791624400,272111711,Vlaun's Drive,Named corridor,0.0
5107203669,272111694,Simpson Bay Road,Named corridor,0.0
5102796576,5102796571,Unnamed / Residential,Residual road group,0.0
4283283789,303241487,Mildrum Road,Named corridor,0.0
5101855231,5101855225,Unresolved multi-name edge,Residual road group,0.0
5101855231,5101855224,Celsius Road,Named corridor,0.0
5101855231,5101855230,Marconi Road,Named corridor,0.0
5119424572,5101854019,Unnamed / Residential,Residual road group,0.0
6693549245,5102848197,Opuntia Cactus Road,Named corridor,0.0
5102796580,5102796571,Unnamed / Residential,Residual road group,0.0
5098348157,278328983,Rhine Road,Named corridor,0.0
1790122815,1319008785,Rhine Road,Named corridor,0.0
5102796571,5105875713,Unnamed / Residential,Residual road group,0.0
5105851869,5107184558,Unnamed / Residential,Residual road group,0.0
5105844546,5105844547,Unnamed / Residential,Residual road group,0.0
5105839631,5105839629,Unnamed / Residential,Residual road group,0.0
5105862510,5105834361,Unnamed / Residential,Residual road group,0.0
5105862510,5113997839,Unnamed / Residential,Residual road group,0.0
7511316592,7511316587,Unnamed / Residential,Residual road group,0.0
5105876935,5105876923,Unnamed / Residential,Residual road group,0.0
11770931054,11770931060,Unnamed / Residential,Residual road group,0.0
5105876939,5105876935,Unnamed / Residential,Residual road group,0.0
5105876939,5105876921,Unnamed / Residential,Residual road group,0.0
5105875720,5105875713,Unnamed / Residential,Residual road group,0.0
5112973760,5105872954,Unnamed / Residential,Residual road group,0.0
5120268152,5105872954,Unnamed / Residential,Residual road group,0.0
1795427879,1795427878,Coconut Palm Drive,Named corridor,0.0
12459569230,12459569246,Unnamed / Residential,Residual road group,0.0
11827164754,11827164756,Unnamed / Residential,Residual road group,0.0
5105876923,5105876921,Unnamed / Residential,Residual road group,0.0
5119570485,5091285963,Unnamed / Residential,Residual road group,0.0
2970143291,250656108,Oak Tree Road,Named corridor,0.0
1790488003,250656105,Bill Bill Drive,Named corridor,0.0
12459569246,250656101,Manjack Drive,Named corridor,0.0
5086471492,5105805994,Unnamed / Residential,Residual road group,0.0
5083871285,5097778760,Tigiris Road,Named corridor,0.0
279563149,279563147,Blyden's Drive,Named corridor,0.0
278328983,1790122815,Rhine Road,Named corridor,0.0
5097820166,278331976,Unresolved multi-name edge,Residual road group,0.0
5097820166,1792968573,Jordan Road,Named corridor,0.0
1703120332,278331968,Rhine Road,Named corridor,0.0
278331976,5098348157,Rhine Road,Named corridor,0.0
1640060573,278331968,Jordan Road,Named corridor,0.0
278331968,278331976,Rhine Road,Named corridor,0.0
5092713943,5092713942,Clarinet Drive,Named corridor,0.0
5319258091,5091337649,F. Hughes Road,Named corridor,0.0
279561671,5091285968,Fort Hill Road,Named corridor,0.0
5122828188,272111918,Sr. Patientia Road,Named corridor,0.0
1793043930,272111715,Peterson's Drive,Named corridor,0.0
5115324009,5103937178,Unnamed / Residential,Residual road group,0.0
5103937180,5103937178,Unnamed / Residential,Residual road group,0.0
5103937169,5103937163,Unnamed / Residential,Residual road group,0.0
6695328674,5103937163,Unnamed / Residential,Residual road group,0.0
5103937161,12925499612,Vine Cactus Drive,Named corridor,0.0
5106579605,5103667447,Mathew's Lane,Named corridor,0.0
5105174601,5105174602,Blanquilla Drive,Named corridor,0.0
5103489292,5327905183,Grenada Road,Named corridor,0.0
6695229434,5105795751,Unresolved multi-name edge,Residual road group,0.0
5105795754,5105795751,Unnamed / Residential,Residual road group,0.0
5106278572,5105707323,Unnamed / Residential,Residual road group,0.0
5106084657,5105707323,Madrid Road,Named corridor,0.0
5105705507,5105705504,Richardson Drive,Named corridor,0.0
5105271292,5106176825,Zorg en Rust Road,Named corridor,0.0
5105174603,5105174611,Bridgetown Drive,Named corridor,0.0
5105862513,5103638596,Unnamed / Residential,Residual road group,0.0
5107794663,5107794662,Grand Caicos Drive,Named corridor,0.0
5116288834,5107794655,Unnamed / Residential,Residual road group,0.0
5107794661,5107794655,Inagua Island Drive,Named corridor,0.0
5115113401,5115113398,Unnamed / Residential,Residual road group,0.0
13076637178,13076637177,Unnamed / Unclassified,Residual road group,0.0
12741558231,12741558235,Unnamed / Residential,Residual road group,0.0
12741558227,12741558230,Unnamed / Residential,Residual road group,0.0
5105862511,5105862510,Unnamed / Residential,Residual road group,0.0
5319009556,5100669093,Teak Tree Drive,Named corridor,0.0
12648583080,12648583079,Unnamed / Residential,Residual road group,0.0
12648583081,12648583064,Paramaribo Drive,Named corridor,0.0
5116078340,5116691676,Unnamed / Residential,Residual road group,0.0
1791649407,1791649374,Duke Drive,Named corridor,0.0
7503354099,1791649355,Hispaniola Road,Named corridor,0.0
1795509353,1795509316,Rice Hill Estate Drive,Named corridor,0.0
1795509309,1973313626,Rice Hill,Named corridor,0.0
5115113376,5115113373,Unnamed / Residential,Residual road group,0.0
5105967728,5105967519,Unnamed / Residential,Residual road group,0.0
5105967518,5105967741,Indigo Bay Boulevard,Named corridor,0.0
5115201048,5105967514,Cay Bay Road,Named corridor,0.0
5105941199,5113124681,Unnamed / Residential,Residual road group,0.0
5105924016,5105924015,Unnamed / Residential,Residual road group,0.0
5107794655,5107794645,Inagua Island Drive,Named corridor,0.0
5107728583,5107794645,Acklin Island Drive,Named corridor,0.0
5107184561,5107184558,Unnamed / Residential,Residual road group,0.0
5107885221,5107885218,Unnamed / Residential,Residual road group,0.0
5106176830,5106176825,Unnamed / Residential,Residual road group,0.0
5106084648,5106084647,Unnamed / Residential,Residual road group,0.0
5106010115,5106010107,Unnamed / Residential,Residual road group,0.0
13478526509,5106010104,Unnamed / Residential,Residual road group,0.0
5108089368,5108089364,Unnamed / Residential,Residual road group,0.0
5109211164,5108046892,Pen Shell Road,Named corridor,0.0
5108046897,5108046892,Pen Shell Road,Named corridor,0.0
13373565432,5107989768,Unnamed / Residential,Residual road group,0.0
5106577174,5106576376,Unnamed / Residential,Residual road group,0.0
1795515894,271976577,Limpet Road,Named corridor,0.0
272110924,5081254486,Otter Drive,Named corridor,0.0
5081254486,272110817,Otter Drive,Named corridor,0.0
5119570497,271993335,Fort Oranje Drive,Named corridor,0.0
5105924013,5105924012,Unnamed / Residential,Residual road group,0.0
5105900101,5105900094,Unnamed / Living Street,Residual road group,0.0
6691510093,5105897027,Unnamed / Residential,Residual road group,0.0
1795509304,1795509313,Louis Armstrong Drive,Named corridor,0.0
5095598213,272111686,Sr. Clara Drive,Named corridor,0.0
1791624398,272111684,Sr. Agnus Drive,Named corridor,0.0
5105823065,5105823059,Unnamed / Residential,Residual road group,0.0
5105797419,5105797418,One Hoe Lane,Named corridor,0.0
5106278530,5105797417,Quilletor Drive,Named corridor,0.0
5107184558,5105797415,Caines Drive,Named corridor,0.0
5105865505,5111244021,Popular Tree Drive,Named corridor,0.0
5105865503,5111243519,Unnamed / Residential,Residual road group,0.0
5105831444,5105831443,Unnamed / Residential,Residual road group,0.0
1795509368,1795509300,Billy Holiday Drive,Named corridor,0.0
5087353744,1795509297,Rice Hill Estate Road,Named corridor,0.0
1795509364,1795509336,Rice Hill Estate Road,Named corridor,0.0
1795509351,1795509336,Rice Hill Estate Road,Named corridor,0.0
1795509334,1795509338,Benny Goodman Drive,Named corridor,0.0
5108100020,1795426208,Marianne Estate Drive,Named corridor,0.0
1795426208,1868688325,Marianne Estate Drive,Named corridor,0.0
1795426208,1795426220,Cork Tree Drive,Named corridor,0.0
9816259075,5113285796,Unnamed / Residential,Residual road group,0.0
6691510094,5105897027,Skyline Drive,Named corridor,0.0
5128224317,5105876950,Unnamed / Residential,Residual road group,0.0
5105876950,5105876954,Unnamed / Residential,Residual road group,0.0
5105876954,5105876939,Unnamed / Residential,Residual road group,0.0
5105876935,5105876939,Unnamed / Residential,Residual road group,0.0
1795509380,1795509372,Count Basie Drive,Named corridor,0.0
1973313619,5105800166,Defiance Road,Named corridor,0.0
1795509347,1973313619,Defiance Road,Named corridor,0.0
5298457699,1795421200,Unnamed / Unclassified,Residual road group,0.0
5081517598,5081517596,Unnamed / Residential,Residual road group,0.0
5108006313,5081454518,Guana Bay Drive,Named corridor,0.0
5081455422,5081454518,Unnamed / Residential,Residual road group,0.0
5108089364,1795516018,Wentel Drive,Named corridor,0.0
1790494634,5113616607,Rubber Tree Drive,Named corridor,0.0
1790494629,1790494663,Sandbox Tree Drive,Named corridor,0.0
303238664,303238971,Soursap Road,Named corridor,0.0
5298269684,5097778760,Indus Drive,Named corridor,0.0
303238980,303238662,Genip Road,Named corridor,0.0
303238662,303238969,Genip Road,Named corridor,0.0
5081594434,5081594427,Unnamed / Residential,Residual road group,0.0
303239061,303239060,Lime Road,Named corridor,0.0
303238683,303238682,Tangerine Road,Named corridor,0.0
5109208531,5079781040,Gulf Scallop Drive,Named corridor,0.0
5079781040,5079795128,Gulf Scallop Drive,Named corridor,0.0
4983625052,4983625051,Unnamed / Residential,Residual road group,0.0
303238980,1946850257,Saint Peters Road,Named corridor,0.0
5103489312,5081936255,Madame Estate Drive,Named corridor,0.0
1790182489,1790182411,Amazone Road,Named corridor,0.0
1790182413,1790182411,Mississippi Drive,Named corridor,0.0
1790182411,2670028315,Amazone Road,Named corridor,0.0
1790176499,1790176497,Blue Marine Road,Named corridor,0.0
7507155841,1791647090,Unnamed / Residential,Residual road group,0.0
1791647080,1791647083,Unnamed / Residential,Residual road group,0.0
1791647075,1791647062,Unnamed / Residential,Residual road group,0.0
5081546082,5081546080,Unnamed / Residential,Residual road group,0.0
10043560157,13206464869,Unnamed / Residential,Residual road group,0.0
1790494619,10043560157,Mahoe Tree Drive,Named corridor,0.0
13206464868,1790494610,Mahoe Tree Drive,Named corridor,0.0
1790182562,1790182556,Amazone Road,Named corridor,0.0
1790182472,1790182556,Unnamed / Residential,Residual road group,0.0
1790182556,1790182461,Amazone Road,Named corridor,0.0
1790182461,1790182489,Amazone Road,Named corridor,0.0
5109214774,5081594005,Unnamed / Residential,Residual road group,0.0
10043560157,13206464868,Mahoe Tree Drive,Named corridor,0.0
1791647062,1791647083,Unnamed / Residential,Residual road group,0.0
1791647062,1791647060,Unnamed / Residential,Residual road group,0.0
1791647060,4283330624,Unnamed / Residential,Residual road group,0.0
1791645415,5103937177,Unnamed / Residential,Residual road group,0.0
1791624401,1791624399,Robert's Drive,Named corridor,0.0
1795516010,5108089364,Wentel Drive,Named corridor,0.0
5105271250,4284402192,Road Town Drive,Named corridor,0.0
4983625034,5298457700,Unnamed / Residential,Residual road group,0.0
5115113398,5082534970,Gibs Drive,Named corridor,0.0
4284401955,5115113398,Gibs Drive,Named corridor,0.0
4284401950,4284401944,Mount William Drive,Named corridor,0.0
12648620813,4284401913,Woods Drive,Named corridor,0.0
4284401902,4284401681,Unnamed / Residential,Residual road group,0.0
1760740328,303239170,Unnamed / Residential,Residual road group,0.0
1760740328,303238978,Saint Peters Road,Named corridor,0.0
3657225830,303238973,Unnamed / Residential,Residual road group,0.0
5082534970,4284402189,Gibs Drive,Named corridor,0.0
5317139533,5080925918,Unnamed / Residential,Residual road group,0.0
5103489306,5081936255,Madame Estate Road,Named corridor,0.0
5103489306,5086477014,Paradise Island Road,Named corridor,0.0
5080501884,5103489306,Madame Estate Road,Named corridor,0.0
5079976768,5109208531,Gulf Scallop Drive,Named corridor,0.0
5079837097,5079837095,Unnamed / Residential,Residual road group,0.0
5105174600,5079806047,Unnamed / Residential,Residual road group,0.0
5079795133,5108014130,Unnamed / Residential,Residual road group,0.0
1791647083,1791647060,Unnamed / Residential,Residual road group,0.0
5108089386,1795515894,Unnamed / Residential,Residual road group,0.0
5081254496,5081254486,Otter Drive,Named corridor,0.0
5081179367,5081179367,Unnamed / Residential,Residual road group,0.0
5081179367,5081179360,Unnamed / Residential,Residual road group,0.0
5105795751,5081123758,Paris Drive,Named corridor,0.0
5081123761,5081123758,Unnamed / Residential,Residual road group,0.0
5105749624,5080925918,Marina Terrace,Named corridor,0.0
1791647083,1791647062,Unnamed / Residential,Residual road group,0.0
1795516018,1795515917,Limpet Road,Named corridor,0.0
5082464654,5082464650,Unnamed / Residential,Residual road group,0.0
5082464645,5082464649,Unnamed / Residential,Residual road group,0.0
5082413271,5082413268,Unnamed / Residential,Residual road group,0.0
5082403704,5082403701,Unnamed / Residential,Residual road group,0.0
279563502,279563499,Unnamed / Residential,Residual road group,0.0
279563499,279563498,Rhino Drive,Named corridor,0.0
279563496,279563498,Zebra Drive,Named corridor,0.0
5082062350,5116134150,Mildrum Road,Named corridor,0.0
279563163,279563150,Blyden's Drive,Named corridor,0.0
5319210078,279563150,Tansy Drive,Named corridor,0.0
5088410318,279563149,Sparrell Drive,Named corridor,0.0
279563150,279563149,Blyden's Drive,Named corridor,0.0
1946850257,303238661,Saint Peters Road,Named corridor,0.0
1946850254,1760740317,Unresolved multi-name edge,Residual road group,0.0
1946850254,303238794,Raspberry Road,Named corridor,0.0
303238661,303238968,Saint Peters Road,Named corridor,0.0
